latitude,longitude,full_street_address,city,county_name,baths_half,details,special_features,price,transaction_type,listing_status,listing_special_features,census_state_name,census_county_name,zip,beds,baths_full,year_built,square_footage,PCT_CHG,Individuals_taxed,Elderly_taxed,Total_AGI,Number_of_returns,Total_income,Income_per_return,Int_Number of returns,Int_Amount,Int_earned,Cap_gain,Pension,UE_claims,Social_security,SB_income,Student_loan_ded,RE_taxes,PP_taxes,Mortgage_Int_paid,Taxable_inc,Child_credit,Earned_Inc_credit
33.860522,-84.48356,3811 Hillcrest Drive SE,Smyrna,Cobb-County,0.0,Detached,0,548000,1,1,0,Georgia,"Cobb, GA",30080,3.0,2.0,1956.0,1700.0,0.10985422102209474,43990.0,3740.0,2272128.0,25930.0,2299072.0,88.66455843,6950.0,12379.0,1.781151079,19.12615063,24.55918367,3.393023256,17.93015873,82.14337349,1.162837838,4.852459016,0.521428571,12.03725962,81.96346065,1.896216216,2.312690355
33.955466,-84.539968,414 Rigby Street NE,Marietta,Cobb-County,0.0,Detached,0,329900,1,1,0,Georgia,"Cobb, GA",30060,3.0,2.0,2003.0,1221.0,0.14179915229599271,30000.0,2610.0,811907.0,16140.0,822488.0,50.95960347,2450.0,4387.0,1.790612245,18.77553957,22.89050279,3.157894737,14.79126984,81.89206349,1.11980198,3.730952381,0.539655172,10.31428571,47.87510917,1.464021164,2.830201342
33.851329,-84.678251,4203 New Towne Drive,Powder Springs,Cobb-County,0.0,Detached,0,355000,1,1,0,Georgia,"Cobb, GA",30127,4.0,2.0,1992.0,1217.0,0.15662534523733052,64770.0,6910.0,2178569.0,32850.0,2201501.0,67.01677321,7290.0,9946.0,1.364334705,14.11439791,26.82614379,3.273684211,16.38839506,57.53680982,1.163461538,3.407802875,0.590513834,9.942315789,60.2005796,2.02693837,2.620433437
33.971425,-84.560529,781 James Street NW,Marietta,Cobb-County,0.0,Detached,0,390000,1,1,0,Georgia,"Cobb, GA",30060,3.0,2.0,1959.0,1198.0,0.14179915229599271,30000.0,2610.0,811907.0,16140.0,822488.0,50.95960347,2450.0,4387.0,1.790612245,18.77553957,22.89050279,3.157894737,14.79126984,81.89206349,1.11980198,3.730952381,0.539655172,10.31428571,47.87510917,1.464021164,2.830201342
33.939128,-84.55577,304 Senna Street,Marietta,Cobb-County,1.0,Detached,0,575900,1,1,0,Georgia,"Cobb, GA",30064,4.0,3.0,2019.0,2692.0,0.13857456854444816,46730.0,6810.0,2534800.0,23640.0,2564137.0,108.4660321,8830.0,22402.0,2.537032843,22.29641026,32.51178707,3.25483871,19.11930233,127.3130631,1.14784689,4.372162741,0.500884956,11.57388235,101.4286299,2.435518293,2.32037037
33.88813,-84.68177,4414 Parkhurst Street SW,Powder Springs,Cobb-County,0.0,Detached,2,504660,1,1,2,Georgia,"Cobb, GA",30127,3.0,2.0,2022.0,2305.0,0.15662534523733052,64770.0,6910.0,2178569.0,32850.0,2201501.0,67.01677321,7290.0,9946.0,1.364334705,14.11439791,26.82614379,3.273684211,16.38839506,57.53680982,1.163461538,3.407802875,0.590513834,9.942315789,60.2005796,2.02693837,2.620433437
33.88817,-84.68173,4434 Parkhurst Street SW,Powder Springs,Cobb-County,0.0,Detached,2,468048,1,1,2,Georgia,"Cobb, GA",30127,2.0,2.0,2022.0,1656.0,0.15662534523733052,64770.0,6910.0,2178569.0,32850.0,2201501.0,67.01677321,7290.0,9946.0,1.364334705,14.11439791,26.82614379,3.273684211,16.38839506,57.53680982,1.163461538,3.407802875,0.590513834,9.942315789,60.2005796,2.02693837,2.620433437
33.888624,-84.569406,544 Birchwood Road SW,Marietta,Cobb-County,1.0,Detached,0,320000,1,1,0,Georgia,"Cobb, GA",30060,3.0,2.0,1963.0,1129.0,0.14179915229599271,30000.0,2610.0,811907.0,16140.0,822488.0,50.95960347,2450.0,4387.0,1.790612245,18.77553957,22.89050279,3.157894737,14.79126984,81.89206349,1.11980198,3.730952381,0.539655172,10.31428571,47.87510917,1.464021164,2.830201342
34.073476,-84.545822,4955 Shallow Ridge Road NE,Kennesaw,Cobb-County,1.0,Detached,0,410000,1,1,0,Georgia,"Cobb, GA",30144,3.0,2.0,1984.0,2652.0,0.1558306283610289,44130.0,4510.0,1490531.0,25170.0,1506985.0,59.87226857,5150.0,6513.0,1.264660194,8.666556291,25.12634561,3.284210526,16.35810277,44.60423729,1.135531136,3.252719665,0.621666667,8.77079646,53.22075188,2.04864,2.306005222
34.06976,-84.531454,728 Helga Drive NE,Woodstock,Cobb-County,2.0,Detached,0,335000,1,1,0,Georgia,"Cobb, GA",30188,4.0,2.0,1990.0,1904.0,0.15291000098145058,62060.0,7980.0,2669007.0,31760.0,2698455.0,84.96394836,9980.0,16604.0,1.663727455,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,11.10330097,77.33630111,2.418041804,2.279674797
33.993413,-84.667684,1577 Halisport Lake Drive NW,Kennesaw,Cobb-County,1.0,Detached,1,639000,1,1,1,Georgia,"Cobb, GA",30152,5.0,4.0,1994.0,5300.0,0.14142192823216382,41270.0,4630.0,2124223.0,20890.0,2149449.0,102.8936812,6740.0,17703.0,2.626557864,20.99011494,30.25027027,3.293103448,19.25567766,123.195082,1.151041667,4.639185751,0.57247191,12.3200542,97.2064744,2.328687196,2.284030418
33.881308,-84.599762,1680 N Milford Creek Lane SW,Marietta,Cobb-County,0.0,Detached,0,405000,1,1,0,Georgia,"Cobb, GA",30008,5.0,3.0,1990.0,1231.0,0.15313448998328583,25780.0,2090.0,572559.0,13840.0,579551.0,41.87507225,1760.0,1334.0,0.757954545,5.311764706,20.49567901,3.320833333,13.18,25.89666667,1.124369748,2.233980583,0.633928571,7.059803922,35.51614845,1.471714286,2.778117048
33.995522,-84.509473,1926 Rosebriar Drive,Marietta,Cobb-County,1.0,Detached,1,390000,1,1,1,Georgia,"Cobb, GA",30066,4.0,3.0,1993.0,2069.0,0.1348983303025295,54930.0,7020.0,2425439.0,28360.0,2452647.0,86.48261636,9120.0,15081.0,1.653618421,15.49122203,27.58599606,3.053488372,18.02606635,59.12420091,1.138636364,4.115935335,0.481730769,11.24166667,81.48860759,2.390188679,2.197093023
34.073482,-84.500116,1664 Pinefield Road,Marietta,Cobb-County,1.0,Detached,0,450000,1,1,0,Georgia,"Cobb, GA",30066,5.0,2.0,1986.0,2931.0,0.1348983303025295,54930.0,7020.0,2425439.0,28360.0,2452647.0,86.48261636,9120.0,15081.0,1.653618421,15.49122203,27.58599606,3.053488372,18.02606635,59.12420091,1.138636364,4.115935335,0.481730769,11.24166667,81.48860759,2.390188679,2.197093023
33.955952,-84.483905,215 Old Farm Road,Marietta,Cobb-County,0.0,Detached,0,599000,1,0,0,Georgia,"Cobb, GA",30068,5.0,3.0,1972.0,1971.0,0.12116774961105503,33150.0,5110.0,2457306.0,15670.0,2490315.0,158.9224633,8170.0,29238.0,3.57870257,25.93779904,31.52201835,3.755,21.98650307,95.02208333,1.098888889,5.889473684,0.452298851,14.30444444,153.7302029,2.706236559,1.969
33.965425,-84.45092,3438 Fox Hollow Drive,Marietta,Cobb-County,1.0,Detached,1,525000,1,1,1,Georgia,"Cobb, GA",30068,4.0,2.0,1999.0,2362.0,0.12116774961105503,33150.0,5110.0,2457306.0,15670.0,2490315.0,158.9224633,8170.0,29238.0,3.57870257,25.93779904,31.52201835,3.755,21.98650307,95.02208333,1.098888889,5.889473684,0.452298851,14.30444444,153.7302029,2.706236559,1.969
34.041175,-84.638,3372 Spindletop Drive NW,Kennesaw,Cobb-County,1.0,Detached,0,450000,1,1,0,Georgia,"Cobb, GA",30144,4.0,2.0,2000.0,2536.0,0.1558306283610289,44130.0,4510.0,1490531.0,25170.0,1506985.0,59.87226857,5150.0,6513.0,1.264660194,8.666556291,25.12634561,3.284210526,16.35810277,44.60423729,1.135531136,3.252719665,0.621666667,8.77079646,53.22075188,2.04864,2.306005222
33.812889,-84.71581,5853 Cobalt Drive,Powder Springs,Cobb-County,0.0,Detached,0,385000,1,1,0,Georgia,"Cobb, GA",30127,4.0,3.0,2003.0,2050.0,0.15662534523733052,64770.0,6910.0,2178569.0,32850.0,2201501.0,67.01677321,7290.0,9946.0,1.364334705,14.11439791,26.82614379,3.273684211,16.38839506,57.53680982,1.163461538,3.407802875,0.590513834,9.942315789,60.2005796,2.02693837,2.620433437
33.946564,-84.443075,3712 Fox Hills Drive SE,Marietta,Cobb-County,1.0,Detached,0,560000,1,0,0,Georgia,"Cobb, GA",30067,5.0,3.0,1968.0,3892.0,0.12466015330374836,37620.0,3740.0,2249621.0,21580.0,2280699.0,105.6857739,5460.0,29035.0,5.317765568,46.29441748,25.35443548,3.39,20.94757282,162.6532934,1.175129534,6.313584906,0.52601626,13.85208333,103.254184,1.865217391,2.423441397
34.072441,-84.526363,4919 Farmstead Court NE #4921 AND 4919,Woodstock,Cobb-County,0.0,Detached,0,390000,1,1,0,Georgia,"Cobb, GA",30188,3.0,2.0,1983.0,2273.0,0.15291000098145058,62060.0,7980.0,2669007.0,31760.0,2698455.0,84.96394836,9980.0,16604.0,1.663727455,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,11.10330097,77.33630111,2.418041804,2.279674797
34.048584,-84.633747,3940 Marquette Way NW,Kennesaw,Cobb-County,1.0,Detached,1,450000,1,1,1,Georgia,"Cobb, GA",30144,3.0,2.0,1997.0,2633.0,0.1558306283610289,44130.0,4510.0,1490531.0,25170.0,1506985.0,59.87226857,5150.0,6513.0,1.264660194,8.666556291,25.12634561,3.284210526,16.35810277,44.60423729,1.135531136,3.252719665,0.621666667,8.77079646,53.22075188,2.04864,2.306005222
34.042665,-84.530802,3751 Westchase Drive,Marietta,Cobb-County,0.0,Detached,0,350000,1,1,0,Georgia,"Cobb, GA",30066,3.0,2.0,1987.0,1572.0,0.1348983303025295,54930.0,7020.0,2425439.0,28360.0,2452647.0,86.48261636,9120.0,15081.0,1.653618421,15.49122203,27.58599606,3.053488372,18.02606635,59.12420091,1.138636364,4.115935335,0.481730769,11.24166667,81.48860759,2.390188679,2.197093023
33.890439,-84.543125,2574 Evergreen Trail SE,Smyrna,Cobb-County,0.0,Detached,0,350000,1,1,0,Georgia,"Cobb, GA",30082,4.0,2.0,1963.0,1712.0,0.1405243600330306,24500.0,2540.0,1309745.0,13260.0,1322167.0,99.71093514,4180.0,7112.0,1.701435407,25.28496241,27.80585366,3.35,17.75225806,70.49789474,1.15,4.242907801,0.489344262,10.7937037,89.9416221,2.245614035,2.304945055
34.049826,-84.736963,3700 Autumn View Drive NW,Acworth,Cobb-County,0.0,Detached,0,350000,1,1,0,Georgia,"Cobb, GA",30101,4.0,3.0,1998.0,1522.0,0.14718042564728218,58350.0,6140.0,2416237.0,28730.0,2441638.0,84.98565959,7960.0,13909.0,1.747361809,15.78052738,28.33474088,2.911627907,17.64697802,77.83061224,1.120848057,4.125514403,0.6225,11.00403397,78.89498285,2.409317443,2.315119363
33.952103,-84.481567,2470 Weatherford Court,Marietta,Cobb-County,0.0,Detached,0,475000,1,1,0,Georgia,"Cobb, GA",30068,4.0,3.0,1971.0,1618.0,0.12116774961105503,33150.0,5110.0,2457306.0,15670.0,2490315.0,158.9224633,8170.0,29238.0,3.57870257,25.93779904,31.52201835,3.755,21.98650307,95.02208333,1.098888889,5.889473684,0.452298851,14.30444444,153.7302029,2.706236559,1.969
34.032962,-84.550534,3332 Chastain Landings Court,Marietta,Cobb-County,1.0,Detached,1,380000,1,1,1,Georgia,"Cobb, GA",30066,3.0,2.0,2002.0,1863.0,0.1348983303025295,54930.0,7020.0,2425439.0,28360.0,2452647.0,86.48261636,9120.0,15081.0,1.653618421,15.49122203,27.58599606,3.053488372,18.02606635,59.12420091,1.138636364,4.115935335,0.481730769,11.24166667,81.48860759,2.390188679,2.197093023
34.025346,-84.532658,3154 Vickery Drive NE,Marietta,Cobb-County,1.0,Detached,0,424900,1,1,0,Georgia,"Cobb, GA",30066,3.0,2.0,2000.0,2084.0,0.1348983303025295,54930.0,7020.0,2425439.0,28360.0,2452647.0,86.48261636,9120.0,15081.0,1.653618421,15.49122203,27.58599606,3.053488372,18.02606635,59.12420091,1.138636364,4.115935335,0.481730769,11.24166667,81.48860759,2.390188679,2.197093023
34.022793,-84.460159,3012 Pathview Lane,Marietta,Cobb-County,1.0,Detached,1,560000,1,1,1,Georgia,"Cobb, GA",30062,4.0,2.0,1973.0,3587.0,0.11247464851672317,62560.0,8020.0,3472433.0,30570.0,3517452.0,115.0622179,12480.0,27306.0,2.187980769,15.66111111,29.30914077,3.06097561,20.33273092,84.36965944,1.144308943,4.871573604,0.487037037,12.48658088,110.4437401,2.501716738,2.133333333
34.007384,-84.412493,2738 Chimney Springs Drive,Marietta,Cobb-County,1.0,Detached,1,649900,1,1,1,Georgia,"Cobb, GA",30062,5.0,3.0,1977.0,3418.0,0.11247464851672317,62560.0,8020.0,3472433.0,30570.0,3517452.0,115.0622179,12480.0,27306.0,2.187980769,15.66111111,29.30914077,3.06097561,20.33273092,84.36965944,1.144308943,4.871573604,0.487037037,12.48658088,110.4437401,2.501716738,2.133333333
34.034742,-84.623866,3602 Anna Lane NW,Kennesaw,Cobb-County,1.0,Detached,0,350000,1,1,0,Georgia,"Cobb, GA",30144,3.0,2.0,1999.0,1270.0,0.1558306283610289,44130.0,4510.0,1490531.0,25170.0,1506985.0,59.87226857,5150.0,6513.0,1.264660194,8.666556291,25.12634561,3.284210526,16.35810277,44.60423729,1.135531136,3.252719665,0.621666667,8.77079646,53.22075188,2.04864,2.306005222
33.97651,-84.401938,1185 Forest Brook Court,Marietta,Cobb-County,0.0,Detached,1,525000,1,1,1,Georgia,"Cobb, GA",30068,3.0,2.0,1979.0,1972.0,0.12116774961105503,33150.0,5110.0,2457306.0,15670.0,2490315.0,158.9224633,8170.0,29238.0,3.57870257,25.93779904,31.52201835,3.755,21.98650307,95.02208333,1.098888889,5.889473684,0.452298851,14.30444444,153.7302029,2.706236559,1.969
33.954632,-84.486419,187 Weatherstone Parkway,Marietta,Cobb-County,1.0,Detached,0,485000,1,1,0,Georgia,"Cobb, GA",30068,4.0,2.0,1974.0,1772.0,0.12116774961105503,33150.0,5110.0,2457306.0,15670.0,2490315.0,158.9224633,8170.0,29238.0,3.57870257,25.93779904,31.52201835,3.755,21.98650307,95.02208333,1.098888889,5.889473684,0.452298851,14.30444444,153.7302029,2.706236559,1.969
33.810389,-84.608668,5931 Pinecrest Road,Austell,Cobb-County,0.0,Detached,0,300000,1,1,0,Georgia,"Cobb, GA",30168,3.0,3.0,1985.0,1808.0,0.19468288030519787,22210.0,1360.0,417893.0,11750.0,422532.0,35.96017021,890.0,639.0,0.717977528,8.325714286,18.19166667,2.924,11.22586207,16.43333333,1.189534884,2.031506849,0.609302326,6.691891892,28.04465335,1.399404762,2.869267139
33.906551,-84.566009,355 Ridgestone Drive SW,Marietta,Cobb-County,1.0,Detached,1,340000,1,1,1,Georgia,"Cobb, GA",30008,3.0,2.0,2001.0,1743.0,0.15313448998328583,25780.0,2090.0,572559.0,13840.0,579551.0,41.87507225,1760.0,1334.0,0.757954545,5.311764706,20.49567901,3.320833333,13.18,25.89666667,1.124369748,2.233980583,0.633928571,7.059803922,35.51614845,1.471714286,2.778117048
34.05934,-84.466178,4490 Windsor Trace,Marietta,Cobb-County,0.0,Detached,0,599980,1,1,0,Georgia,"Cobb, GA",30066,4.0,3.0,1983.0,2937.0,0.1348983303025295,54930.0,7020.0,2425439.0,28360.0,2452647.0,86.48261636,9120.0,15081.0,1.653618421,15.49122203,27.58599606,3.053488372,18.02606635,59.12420091,1.138636364,4.115935335,0.481730769,11.24166667,81.48860759,2.390188679,2.197093023
33.894215,-84.542112,247 Still Pine Bend,Smyrna,Cobb-County,1.0,Detached,0,600000,1,1,0,Georgia,"Cobb, GA",30082,4.0,3.0,2018.0,3207.0,0.1405243600330306,24500.0,2540.0,1309745.0,13260.0,1322167.0,99.71093514,4180.0,7112.0,1.701435407,25.28496241,27.80585366,3.35,17.75225806,70.49789474,1.15,4.242907801,0.489344262,10.7937037,89.9416221,2.245614035,2.304945055
33.896115,-84.528434,878 Parkway Drive SE,Smyrna,Cobb-County,0.0,Detached,0,424900,1,1,0,Georgia,"Cobb, GA",30080,3.0,2.0,1957.0,1692.0,0.10985422102209474,43990.0,3740.0,2272128.0,25930.0,2299072.0,88.66455843,6950.0,12379.0,1.781151079,19.12615063,24.55918367,3.393023256,17.93015873,82.14337349,1.162837838,4.852459016,0.521428571,12.03725962,81.96346065,1.896216216,2.312690355
33.905851,-84.68969,4737 Biscayne Circle,Powder Springs,Cobb-County,0.0,Detached,1,400000,1,1,1,Georgia,"Cobb, GA",30127,2.0,2.0,2014.0,1656.0,0.15662534523733052,64770.0,6910.0,2178569.0,32850.0,2201501.0,67.01677321,7290.0,9946.0,1.364334705,14.11439791,26.82614379,3.273684211,16.38839506,57.53680982,1.163461538,3.407802875,0.590513834,9.942315789,60.2005796,2.02693837,2.620433437
33.855279,-84.571032,4065 Hill House Road SW,Smyrna,Cobb-County,0.0,Detached,0,595000,1,1,0,Georgia,"Cobb, GA",30082,4.0,3.0,2006.0,2974.0,0.1405243600330306,24500.0,2540.0,1309745.0,13260.0,1322167.0,99.71093514,4180.0,7112.0,1.701435407,25.28496241,27.80585366,3.35,17.75225806,70.49789474,1.15,4.242907801,0.489344262,10.7937037,89.9416221,2.245614035,2.304945055
33.974252,-84.647334,961 Hickory View Court NW,Marietta,Cobb-County,0.0,Detached,0,415000,1,1,0,Georgia,"Cobb, GA",30064,3.0,2.0,1979.0,2096.0,0.13857456854444816,46730.0,6810.0,2534800.0,23640.0,2564137.0,108.4660321,8830.0,22402.0,2.537032843,22.29641026,32.51178707,3.25483871,19.11930233,127.3130631,1.14784689,4.372162741,0.500884956,11.57388235,101.4286299,2.435518293,2.32037037
33.888778,-84.702449,4969 Manna Lane,Powder Springs,Cobb-County,1.0,Detached,0,599900,1,1,0,Georgia,"Cobb, GA",30127,4.0,3.0,2006.0,3252.0,0.15662534523733052,64770.0,6910.0,2178569.0,32850.0,2201501.0,67.01677321,7290.0,9946.0,1.364334705,14.11439791,26.82614379,3.273684211,16.38839506,57.53680982,1.163461538,3.407802875,0.590513834,9.942315789,60.2005796,2.02693837,2.620433437
33.939153,-84.477311,2592 Princess Lane SE,Marietta,Cobb-County,0.0,Detached,0,450000,1,1,0,Georgia,"Cobb, GA",30067,4.0,2.0,1969.0,1850.0,0.12466015330374836,37620.0,3740.0,2249621.0,21580.0,2280699.0,105.6857739,5460.0,29035.0,5.317765568,46.29441748,25.35443548,3.39,20.94757282,162.6532934,1.175129534,6.313584906,0.52601626,13.85208333,103.254184,1.865217391,2.423441397
33.873187,-84.484259,2387 Cumberland Drive SE,Smyrna,Cobb-County,0.0,Detached,1,485000,1,1,1,Georgia,"Cobb, GA",30080,3.0,2.0,1967.0,1902.0,0.10985422102209474,43990.0,3740.0,2272128.0,25930.0,2299072.0,88.66455843,6950.0,12379.0,1.781151079,19.12615063,24.55918367,3.393023256,17.93015873,82.14337349,1.162837838,4.852459016,0.521428571,12.03725962,81.96346065,1.896216216,2.312690355
34.071415,-84.602721,1904 Hamby Place Drive NW,Acworth,Cobb-County,1.0,Detached,0,350000,1,1,0,Georgia,"Cobb, GA",30102,3.0,2.0,1992.0,2170.0,0.16380366564148718,38770.0,3850.0,1173189.0,20110.0,1186065.0,58.97886624,4160.0,5341.0,1.283894231,8.030769231,23.44505119,2.825806452,15.08873239,38.9989899,1.12287234,2.872164948,0.646464646,8.843548387,52.11223709,2.11370826,2.41878453
33.986035,-84.475927,2605 Indian Lake Drive,Marietta,Cobb-County,0.0,Detached,0,350000,1,1,0,Georgia,"Cobb, GA",30062,3.0,2.0,1976.0,1476.0,0.11247464851672317,62560.0,8020.0,3472433.0,30570.0,3517452.0,115.0622179,12480.0,27306.0,2.187980769,15.66111111,29.30914077,3.06097561,20.33273092,84.36965944,1.144308943,4.871573604,0.487037037,12.48658088,110.4437401,2.501716738,2.133333333
33.983957,-84.496553,1395 Prestige Valley Drive,Marietta,Cobb-County,0.0,Detached,0,550000,1,1,0,Georgia,"Cobb, GA",30062,4.0,3.0,1995.0,1443.0,0.11247464851672317,62560.0,8020.0,3472433.0,30570.0,3517452.0,115.0622179,12480.0,27306.0,2.187980769,15.66111111,29.30914077,3.06097561,20.33273092,84.36965944,1.144308943,4.871573604,0.487037037,12.48658088,110.4437401,2.501716738,2.133333333
33.867117,-84.517906,1231 Cliffwood Drive SE,Smyrna,Cobb-County,0.0,Detached,0,310000,1,1,0,Georgia,"Cobb, GA",30080,2.0,1.0,1955.0,1117.0,0.10985422102209474,43990.0,3740.0,2272128.0,25930.0,2299072.0,88.66455843,6950.0,12379.0,1.781151079,19.12615063,24.55918367,3.393023256,17.93015873,82.14337349,1.162837838,4.852459016,0.521428571,12.03725962,81.96346065,1.896216216,2.312690355
33.975989,-84.43631,1208 Fairfield Drive,Marietta,Cobb-County,0.0,Detached,1,569000,1,1,1,Georgia,"Cobb, GA",30068,4.0,3.0,1985.0,2725.0,0.12116774961105503,33150.0,5110.0,2457306.0,15670.0,2490315.0,158.9224633,8170.0,29238.0,3.57870257,25.93779904,31.52201835,3.755,21.98650307,95.02208333,1.098888889,5.889473684,0.452298851,14.30444444,153.7302029,2.706236559,1.969
34.073433,-84.579187,1035 Justice Lane NW,Acworth,Cobb-County,0.0,Detached,0,375000,1,1,0,Georgia,"Cobb, GA",30102,3.0,2.0,1985.0,1568.0,0.16380366564148718,38770.0,3850.0,1173189.0,20110.0,1186065.0,58.97886624,4160.0,5341.0,1.283894231,8.030769231,23.44505119,2.825806452,15.08873239,38.9989899,1.12287234,2.872164948,0.646464646,8.843548387,52.11223709,2.11370826,2.41878453
34.045889,-84.588066,1374 Stonehenge Court NW,Kennesaw,Cobb-County,1.0,Detached,0,425000,1,1,0,Georgia,"Cobb, GA",30144,4.0,2.0,1985.0,2450.0,0.1558306283610289,44130.0,4510.0,1490531.0,25170.0,1506985.0,59.87226857,5150.0,6513.0,1.264660194,8.666556291,25.12634561,3.284210526,16.35810277,44.60423729,1.135531136,3.252719665,0.621666667,8.77079646,53.22075188,2.04864,2.306005222
33.94905,-84.476468,2590 Pinewood Drive,Marietta,Cobb-County,0.0,Detached,1,550000,1,1,1,Georgia,"Cobb, GA",30068,4.0,3.0,1961.0,2499.0,0.12116774961105503,33150.0,5110.0,2457306.0,15670.0,2490315.0,158.9224633,8170.0,29238.0,3.57870257,25.93779904,31.52201835,3.755,21.98650307,95.02208333,1.098888889,5.889473684,0.452298851,14.30444444,153.7302029,2.706236559,1.969
33.849789,-84.549808,4340 Fawn Lane SE,Smyrna,Cobb-County,0.0,Detached,0,389900,1,1,0,Georgia,"Cobb, GA",30082,3.0,3.0,1986.0,1456.0,0.1405243600330306,24500.0,2540.0,1309745.0,13260.0,1322167.0,99.71093514,4180.0,7112.0,1.701435407,25.28496241,27.80585366,3.35,17.75225806,70.49789474,1.15,4.242907801,0.489344262,10.7937037,89.9416221,2.245614035,2.304945055
33.892806,-84.546974,217 Evergreen Drive SE,Marietta,Cobb-County,1.0,Detached,0,335000,1,1,0,Georgia,"Cobb, GA",30060,4.0,2.0,1964.0,1000.0,0.14179915229599271,30000.0,2610.0,811907.0,16140.0,822488.0,50.95960347,2450.0,4387.0,1.790612245,18.77553957,22.89050279,3.157894737,14.79126984,81.89206349,1.11980198,3.730952381,0.539655172,10.31428571,47.87510917,1.464021164,2.830201342
33.862682,-84.49106,3732 Paces Park Circle SE,Smyrna,Cobb-County,1.0,Detached,0,575000,1,1,0,Georgia,"Cobb, GA",30080,4.0,3.0,2002.0,3143.0,0.10985422102209474,43990.0,3740.0,2272128.0,25930.0,2299072.0,88.66455843,6950.0,12379.0,1.781151079,19.12615063,24.55918367,3.393023256,17.93015873,82.14337349,1.162837838,4.852459016,0.521428571,12.03725962,81.96346065,1.896216216,2.312690355
34.021126,-84.604522,2769 Carrie Drive NW,Kennesaw,Cobb-County,0.0,Detached,0,385000,1,1,0,Georgia,"Cobb, GA",30144,3.0,2.0,1967.0,1684.0,0.1558306283610289,44130.0,4510.0,1490531.0,25170.0,1506985.0,59.87226857,5150.0,6513.0,1.264660194,8.666556291,25.12634561,3.284210526,16.35810277,44.60423729,1.135531136,3.252719665,0.621666667,8.77079646,53.22075188,2.04864,2.306005222
33.86665,-84.527994,3571 Lake Drive SE,Smyrna,Cobb-County,0.0,Detached,0,410000,1,1,0,Georgia,"Cobb, GA",30082,3.0,3.0,1964.0,2913.0,0.1405243600330306,24500.0,2540.0,1309745.0,13260.0,1322167.0,99.71093514,4180.0,7112.0,1.701435407,25.28496241,27.80585366,3.35,17.75225806,70.49789474,1.15,4.242907801,0.489344262,10.7937037,89.9416221,2.245614035,2.304945055
34.019412,-84.65,3316 Damon Way NW,Kennesaw,Cobb-County,0.0,Detached,0,339900,1,1,0,Georgia,"Cobb, GA",30152,5.0,2.0,1986.0,1928.0,0.14142192823216382,41270.0,4630.0,2124223.0,20890.0,2149449.0,102.8936812,6740.0,17703.0,2.626557864,20.99011494,30.25027027,3.293103448,19.25567766,123.195082,1.151041667,4.639185751,0.57247191,12.3200542,97.2064744,2.328687196,2.284030418
34.046646,-84.682132,4218 Bridlecreek Drive NW,Acworth,Cobb-County,1.0,Detached,0,405000,1,1,0,Georgia,"Cobb, GA",30101,4.0,2.0,1994.0,2713.0,0.14718042564728218,58350.0,6140.0,2416237.0,28730.0,2441638.0,84.98565959,7960.0,13909.0,1.747361809,15.78052738,28.33474088,2.911627907,17.64697802,77.83061224,1.120848057,4.125514403,0.6225,11.00403397,78.89498285,2.409317443,2.315119363
34.014257,-84.487394,2542 Waterstone Way,Marietta,Cobb-County,1.0,Detached,0,435000,1,1,0,Georgia,"Cobb, GA",30062,4.0,2.0,1995.0,2196.0,0.11247464851672317,62560.0,8020.0,3472433.0,30570.0,3517452.0,115.0622179,12480.0,27306.0,2.187980769,15.66111111,29.30914077,3.06097561,20.33273092,84.36965944,1.144308943,4.871573604,0.487037037,12.48658088,110.4437401,2.501716738,2.133333333
33.883163,-84.690258,2848 Lost Lakes Way,Powder Springs,Cobb-County,1.0,Detached,1,459900,1,1,1,Georgia,"Cobb, GA",30127,4.0,2.0,2001.0,3483.0,0.15662534523733052,64770.0,6910.0,2178569.0,32850.0,2201501.0,67.01677321,7290.0,9946.0,1.364334705,14.11439791,26.82614379,3.273684211,16.38839506,57.53680982,1.163461538,3.407802875,0.590513834,9.942315789,60.2005796,2.02693837,2.620433437
34.046196,-84.734147,3667 Autumn View Drive NW,Acworth,Cobb-County,0.0,Detached,1,450000,1,1,1,Georgia,"Cobb, GA",30101,4.0,2.0,1994.0,2541.0,0.14718042564728218,58350.0,6140.0,2416237.0,28730.0,2441638.0,84.98565959,7960.0,13909.0,1.747361809,15.78052738,28.33474088,2.911627907,17.64697802,77.83061224,1.120848057,4.125514403,0.6225,11.00403397,78.89498285,2.409317443,2.315119363
33.884751,-84.576826,2816 Montview Way SW,Marietta,Cobb-County,1.0,Detached,0,450000,1,1,0,Georgia,"Cobb, GA",30060,4.0,2.0,2004.0,2607.0,0.14179915229599271,30000.0,2610.0,811907.0,16140.0,822488.0,50.95960347,2450.0,4387.0,1.790612245,18.77553957,22.89050279,3.157894737,14.79126984,81.89206349,1.11980198,3.730952381,0.539655172,10.31428571,47.87510917,1.464021164,2.830201342
